,Time,Frame,Lighting_Changes,Blurriness,Blocking_Camera,Camera_Movement,File_Size,Duration
344,5,641,17338,2.8437369095363842,301,0.06270833333333334,"[800, 600]",202.52
345,5,642,39058,2.853593905478202,658,0.13708333333333333,"[800, 600]",202.52
346,5,643,58108,2.8877886805105675,8585,1.7885416666666667,"[800, 600]",202.52
347,5,644,66040,2.585734937578822,6851,1.4272916666666666,"[800, 600]",202.52
348,5,645,71136,2.5337614630936747,1755,0.36562500000000003,"[800, 600]",202.52
349,5,646,39032,2.836681552353563,3569,0.7435416666666667,"[800, 600]",202.52
350,5,647,59120,2.511914324696355,9690,2.0187500000000003,"[800, 600]",202.52
351,5,648,114174,2.5245243861881153,45881,9.558541666666667,"[800, 600]",202.52
352,5,649,86776,2.9414146783680106,11288,2.351666666666667,"[800, 600]",202.52
353,5,650,48032,2.9133020845168978,892,0.18583333333333335,"[800, 600]",202.52
354,5,651,17258,2.929560800167923,138,0.028749999999999998,"[800, 600]",202.52
355,5,652,28206,2.929369426042241,2200,0.4583333333333333,"[800, 600]",202.52
356,5,653,18478,2.820998674773791,1124,0.2341666666666667,"[800, 600]",202.52
357,5,654,29098,2.869799317388272,1760,0.36666666666666664,"[800, 600]",202.52
358,5,655,37910,2.6330931002716507,1456,0.30333333333333334,"[800, 600]",202.52
359,5,656,31170,2.8231346784251814,101,0.021041666666666667,"[800, 600]",202.52
360,5,657,22964,2.6154238046107023,930,0.19375,"[800, 600]",202.52
361,5,658,19622,2.5981658689111033,644,0.13416666666666666,"[800, 600]",202.52
362,5,659,22192,2.4910127689211974,1092,0.2275,"[800, 600]",202.52
363,5,660,49704,2.6234445821348875,8575,1.7864583333333333,"[800, 600]",202.52
364,5,661,35766,1.97056858529829,3001,0.6252083333333334,"[800, 600]",202.52
365,5,662,76700,2.902385442897447,18049,3.7602083333333334,"[800, 600]",202.52
366,5,663,42558,2.7976124210548123,62,0.012916666666666667,"[800, 600]",202.52
367,5,664,21532,2.6733614004963457,133,0.027708333333333335,"[800, 600]",202.52
368,5,665,29160,2.549692521438378,627,0.130625,"[800, 600]",202.52
369,5,666,55648,2.5958453732626205,6958,1.4495833333333332,"[800, 600]",202.52
370,5,667,28508,2.603571003980859,0,0.0,"[800, 600]",202.52
371,5,668,18500,2.6651833924263406,550,0.11458333333333333,"[800, 600]",202.52
372,5,669,18948,2.5992763324052133,3,0.000625,"[800, 600]",202.52
373,5,670,16132,2.4888054019717476,56,0.011666666666666667,"[800, 600]",202.52
374,5,671,36060,2.3285743923300655,3633,0.756875,"[800, 600]",202.52
375,5,672,19142,2.150635726585705,78,0.01625,"[800, 600]",202.52
376,5,673,164872,1.9792402412629186,63529,13.235208333333334,"[800, 600]",202.52
377,5,674,164012,2.7323118563673616,54109,11.272708333333334,"[800, 600]",202.52
378,5,675,37212,2.327918211840944,0,0.0,"[800, 600]",202.52
379,5,679,117884,2.685016940122894,38303,7.979791666666666,"[800, 600]",202.52
380,5,680,64410,2.447631000860012,16447,3.4264583333333336,"[800, 600]",202.52
381,5,681,64526,2.3512796687792012,12732,2.6525,"[800, 600]",202.52
382,5,682,62740,2.163931544143818,9055,1.8864583333333333,"[800, 600]",202.52
383,5,683,54120,2.1509129320291813,4930,1.0270833333333333,"[800, 600]",202.52
384,5,684,28252,1.9619511057557542,1083,0.225625,"[800, 600]",202.52
385,5,685,33770,1.8333427415952628,735,0.153125,"[800, 600]",202.52
386,5,686,16144,1.7946865097028708,133,0.027708333333333335,"[800, 600]",202.52
387,5,687,11048,1.7219547568943157,11,0.0022916666666666667,"[800, 600]",202.52
388,5,688,13878,1.6312818468167962,120,0.025,"[800, 600]",202.52
389,5,689,25028,1.7113932411707877,498,0.10375,"[800, 600]",202.52
390,5,690,33952,1.6725720742602492,217,0.04520833333333333,"[800, 600]",202.52
391,5,714,17314,50.81935277362468,0,0.0,"[800, 600]",202.52
392,5,715,10692,50.85031274810369,0,0.0,"[800, 600]",202.52
393,5,716,19722,51.105708588434624,0,0.0,"[800, 600]",202.52
394,5,717,9308,50.752664818080234,0,0.0,"[800, 600]",202.52
395,5,718,10856,50.64469288689198,0,0.0,"[800, 600]",202.52
