,Time,Frame,Lighting_Changes,Blurriness,Blocking_Camera,Camera_Movement,File_Size,Duration
358,5,655,5758,117.51045423308108,1,0.00024112654320987653,"[720, 576]",723.56
359,5,656,6710,117.3988500160682,0,0.0,"[720, 576]",723.56
360,5,657,5752,117.40090957396663,1,0.00024112654320987653,"[720, 576]",723.56
361,5,658,5890,117.3617281922701,1,0.00024112654320987653,"[720, 576]",723.56
362,5,659,6282,117.0937986708636,1,0.00024112654320987653,"[720, 576]",723.56
363,5,660,18156,116.63853796293836,0,0.0,"[720, 576]",723.56
364,5,661,4264,116.55557350309255,1,0.00024112654320987653,"[720, 576]",723.56
365,5,662,5582,116.26709268783199,1,0.00024112654320987653,"[720, 576]",723.56
366,5,663,6968,116.4432415318361,0,0.0,"[720, 576]",723.56
367,5,664,6084,116.25015049091999,0,0.0,"[720, 576]",723.56
368,5,665,6678,116.5566180826318,2,0.00048225308641975306,"[720, 576]",723.56
369,5,666,5212,116.81493506518738,2,0.00048225308641975306,"[720, 576]",723.56
370,5,667,6466,116.70090511132194,1,0.00024112654320987653,"[720, 576]",723.56
371,5,668,7174,116.83228460833925,0,0.0,"[720, 576]",723.56
372,5,669,6078,117.05727492847687,2,0.00048225308641975306,"[720, 576]",723.56
373,5,670,5648,117.18725006012282,1,0.00024112654320987653,"[720, 576]",723.56
374,5,671,5234,117.22226992231631,1,0.00024112654320987653,"[720, 576]",723.56
375,5,672,6100,117.17202170761097,0,0.0,"[720, 576]",723.56
376,5,673,5560,117.21541085127447,4,0.0009645061728395061,"[720, 576]",723.56
377,5,674,5788,117.30662493560274,1,0.00024112654320987653,"[720, 576]",723.56
378,5,675,5976,117.42941965447919,1,0.00024112654320987653,"[720, 576]",723.56
379,5,679,6506,116.86259685557658,1,0.00024112654320987653,"[720, 576]",723.56
380,5,680,6888,116.95002817567628,0,0.0,"[720, 576]",723.56
381,5,681,5640,116.97283974787352,2,0.00048225308641975306,"[720, 576]",723.56
382,5,682,5956,117.03092555043897,1,0.00024112654320987653,"[720, 576]",723.56
383,5,683,5468,116.86264235497818,1,0.00024112654320987653,"[720, 576]",723.56
384,5,684,6084,116.8357385650587,1,0.00024112654320987653,"[720, 576]",723.56
385,5,685,6758,117.05080507547864,2,0.00048225308641975306,"[720, 576]",723.56
386,5,686,6134,117.17655959335791,1,0.00024112654320987653,"[720, 576]",723.56
387,5,687,5640,117.24314174702968,1,0.00024112654320987653,"[720, 576]",723.56
388,5,688,5334,117.1889718091515,0,0.0,"[720, 576]",723.56
389,5,689,5782,117.1505658209755,0,0.0,"[720, 576]",723.56
390,5,690,17630,117.08086836941017,1,0.00024112654320987653,"[720, 576]",723.56
391,5,714,5254,117.30146178938355,0,0.0,"[720, 576]",723.56
392,5,715,5856,117.23758693761255,1,0.00024112654320987653,"[720, 576]",723.56
393,5,716,5754,117.21940912088375,0,0.0,"[720, 576]",723.56
394,5,717,6084,117.3832920816501,2,0.00048225308641975306,"[720, 576]",723.56
395,5,718,6184,117.10002267739715,0,0.0,"[720, 576]",723.56
